,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
10,-0.12418233977478871,0.5185170761378828,-0.028566303048471898,-0.3970880150693775,0.615207261684536,-0.47684382339317943,1.2716427433442605,-0.6779873105409024,1.60166740706444,-0.6757080561966606,-0.48220074469523727,-0.10547560834157457,-0.9101707509056529,-0.2268907850800057,0.6517187076424165,-0.5256633147058551,0.36075394102866354
11,-0.45274209782051655,-0.24878497610822553,0.27470790141014123,0.6399707299461346,-0.47933875522941277,-0.47684382339317943,-0.5974410410237976,0.16191243139886288,-0.9159743932023893,-0.6757080561966606,-0.48220074469523727,-0.35464970121251826,-0.6873819704154068,-0.3649876499825756,-0.3166776860386363,-0.5256633147058551,0.36075394102866354
12,-0.013160852555557788,0.5185170761378828,1.189635801974276,1.3405611868031404,0.37448612532981407,-0.47684382339317943,1.2716427433442605,0.16191243139886288,1.3918647629228047,-0.6757080561966606,-0.48220074469523727,0.475930608357294,-0.40889599480259925,-0.4005847877695809,-0.15601449510533102,0.3293717242749595,0.36075394102866354
13,-0.3084370630095415,0.5185170761378828,0.6170484208122133,-0.10521760361987785,1.5643047050558287,-0.47684382339317943,0.6486148152215744,-0.11805302938140295,0.9722569569977328,-0.6757080561966606,-0.48220074469523727,0.475930608357294,0.8442908954550349,-0.017527184426936657,-0.27078718590731754,-0.24065277509230223,0.36075394102866354
14,0.60982122096895,0.5185170761378828,-0.5163624450728383,-0.3970880150693775,-0.47933875522941277,-0.30675604551975705,-1.2204689691464836,-0.6779873105409024,-0.9159743932023893,-0.2583829372376545,-0.3330979904497238,-0.603823794083462,-0.40889599480259925,-0.3284126336449024,0.08390919853505013,-0.5256633147058551,0.36075394102866354
15,2.6503608560822465,0.5185170761378828,0.33807071810225997,-0.3970880150693775,1.437889231837721,0.651883625261599,0.02558688709888842,-0.6779873105409024,0.34284650693102553,0.15894718964281088,0.11421027228681638,-0.14700462382006518,0.9835338832614388,0.1058947732900953,0.6215737587919846,-0.5256633147058551,0.36075394102866354
16,0.26222829536507714,-0.009003612302005025,-0.5163624450728383,-0.3970880150693775,-0.47933875522941277,0.8886565923297672,-1.2204689691464836,-0.6779873105409024,-0.9159743932023893,0.576272308601817,-0.03489248195869703,-0.603823794083462,-0.40889599480259925,-0.47966936235633756,-0.21056493413365904,-0.5256633147058551,-2.6294023905973214
17,-0.7452750630450513,-1.7833933007659495,-0.24121768383447142,-0.3970880150693775,0.13804743654811555,-0.47684382339317943,-0.18208825823810273,-0.6779873105409024,-0.0767612989940462,-0.6757080561966606,-0.48220074469523727,-0.27159167025553704,-0.5481389826090031,-0.5299028042184868,-0.3562104296563672,0.3293717242749595,0.36075394102866354
18,0.22105372920198538,0.5185170761378828,-0.2489842941468839,-0.28171872204000104,-0.07684816180373508,-0.47684382339317943,0.4409396698845833,-0.3980218497606366,0.5526491510726612,-0.6757080561966606,-0.48220074469523727,-0.2300626547770464,2.375963761325477,0.006219833969729583,-0.03387861917968023,-0.5256633147058551,0.36075394102866354
19,1.0092529959951448,0.5185170761378828,-0.3050258215274384,-0.3970880150693775,-0.005129060643297387,-0.47684382339317943,1.2716427433442605,-0.6779873105409024,1.60166740706444,-0.6757080561966606,-0.48220074469523727,-0.10547560834157457,-0.13041001918979167,-0.2376116322255384,5.593129524021915,-0.5256633147058551,0.36075394102866354
20,0.23475134194562278,0.5185170761378828,-0.4226965945610953,-0.3970880150693775,-0.2691657448955906,-0.47684382339317943,0.4409396698845833,-0.6779873105409024,0.7624543128560972,-0.6757080561966606,-0.48220074469523727,-0.27159167025553704,-0.6873819704154068,-0.5414286210634888,6.117257820511632,-0.5256633147058551,0.36075394102866354
21,2.3940523175263624,0.5185170761378828,2.85532719700414,3.7103646149025273,0.055860130209176406,-0.36452079599116777,1.2716427433442605,2.401646196437893,1.60166740706444,0.993597427560823,0.4124157807778432,3.2168456299376746,1.8886133040030635,0.13679882502709645,0.40547385508486145,-0.5256633147058551,0.36075394102866354
22,-0.7000076390080616,-1.0160870283543335,-0.08381791579656941,-0.3970880150693775,0.4912304044455108,-0.47684382339317943,1.2716427433442605,-0.6779873105409024,1.60166740706444,-0.6757080561966606,-0.48220074469523727,0.1021694690508785,-0.7430791655379684,0.2397897805251087,-0.34990871597275847,-0.5256633147058551,0.36075394102866354
23,1.1194692498730652,-0.24878497610822553,1.735875023919486,2.0038164724460614,0.4649290389345259,3.43407338629084,1.2716427433442605,-0.3980218497606366,1.3918647629228047,0.993597427560823,1.4561350604964372,-0.06394659286308396,1.2620198588742464,2.842952621545726,0.2929673794172967,-0.5256633147058551,0.36075394102866354
24,1.897509640741307,0.5185170761378828,-0.5163624450728383,-0.3970880150693775,-0.47933875522941277,-0.08501238201535956,-1.2204689691464836,-0.6779873105409024,-0.9159743932023893,1.1453524715387762,0.11421027228681638,-0.603823794083462,0.42656193203582354,-0.10278220199662166,0.40414297325592463,-0.5256633147058551,-0.38678514187783275
25,-0.6814351911382981,0.5185170761378828,-0.30451688324075465,-0.3970880150693775,-0.003987074623824459,-0.47684382339317943,1.2716427433442605,-0.6779873105409024,1.60166740706444,-0.6757080561966606,-0.48220074469523727,-0.10547560834157457,-0.40889599480259925,-0.5442669083930112,-0.3130979718773944,-0.5256633147058551,0.36075394102866354
26,0.03596887951770636,0.5185170761378828,-0.4622877521126969,-0.3261984494730137,-0.47933875522941277,-0.3567659504400997,-0.8051161863607887,-0.11805302938140295,-0.9159743932023893,0.576272308601817,0.2633130265323298,-0.5207657631264807,-0.7709277630992492,-0.2975045243691042,0.07489342684234837,-0.5256633147058551,0.36075394102866354
27,-0.7033052022310513,0.5185170761378828,-0.3926904414087031,-0.3970880150693775,-0.20183615249750175,-0.47684382339317943,1.2716427433442605,-0.6779873105409024,1.60166740706444,-0.6757080561966606,-0.48220074469523727,-0.10547560834157457,-0.9658679460282145,-0.5470210865302265,-0.3122610534222933,-0.5256633147058551,0.36075394102866354
28,2.782637528701071,0.5185170761378828,-0.3111701910510466,-0.25492663621902234,-0.2622424546525362,0.6198357813496131,0.4409396698845833,-0.11805302938140295,0.13304386278938982,3.4975581571577785,1.9034433232329773,-0.27159167025553704,1.6797488222934578,-0.03743391073070207,0.4002295710325639,-0.5256633147058551,0.36075394102866354
29,-0.7547132219500945,0.5185170761378828,-0.46334804020995457,-0.3970880150693775,-0.36038187820098727,-0.47684382339317943,-0.18208825823810273,-0.6779873105409024,0.13304386278938982,-0.6757080561966606,-0.48220074469523727,-0.39617871669100885,0.6771993100873503,-0.5642084735139457,-0.31469236869060574,-0.5256633147058551,0.36075394102866354
30,5.254712814728316,0.5185170761378828,1.0942204761020582,0.3070816698545036,1.9293119865298494,1.0844907375681103,1.2716427433442605,-0.11805302938140295,1.60166740706444,1.8282526734002948,1.0088267977598968,2.0540331965399377,2.375963761325477,0.9237955106860237,1.1890825643379566,-0.5256633147058551,0.36075394102866354
31,-0.18909342987584132,0.5185170761378828,0.198117990704733,-0.11908971861304864,0.6480274640566784,-0.3906179613097916,1.2716427433442605,-0.3980218497606366,1.60166740706444,0.15894718964281088,-0.18399523620421043,1.2649819024486157,0.42656193203582354,-0.3867873971173583,-0.26804543629943706,-0.5256633147058551,0.36075394102866354
32,2.574269147540839,0.5185170761378828,-0.3440921364708975,-0.17124914898566734,-0.47933875522941277,0.10654287781407457,-1.0127938238094925,-0.3980218497606366,-0.9159743932023893,0.15894718964281088,-0.03489248195869703,-0.47923674764799007,1.6797488222934578,0.0059571206730650375,0.8120888840045698,-0.5256633147058551,0.36075394102866354
33,-0.7033222490569558,0.5185170761378828,-0.1787720163464806,0.045478322931686625,-0.47933875522941277,-0.47684382339317943,1.0639675980072694,2.401646196437893,-0.9159743932023893,-0.6757080561966606,-0.48220074469523727,-0.14700462382006518,-0.9101707509056529,-0.46816070439938356,-0.297113000438112,0.5003787320711224,0.36075394102866354
34,0.9790577728014798,-0.6324360022312797,-0.2262252101392479,-0.3970880150693775,0.17168844137175426,-0.47684382339317943,1.2716427433442605,-0.6779873105409024,1.60166740706444,-0.6757080561966606,-0.48220074469523727,-0.02241757738459334,1.8189918100998614,2.5711205550818765,8.184135330802775,-0.5256633147058551,0.36075394102866354
35,0.05600179747940336,0.5185170761378828,-0.5163624450728383,-0.3970880150693775,-0.47933875522941277,-0.42816129423794647,-1.2204689691464836,-0.6779873105409024,-0.9159743932023893,-0.2583829372376545,-0.3330979904497238,-0.603823794083462,-0.7430791655379684,-0.49446852412615205,-0.08670878202432103,-0.5256633147058551,0.36075394102866354
36,2.9186651717164067,0.5185170761378828,-0.5163624450728383,-0.3970880150693775,-0.47933875522941277,3.8749528226501257,-1.2204689691464836,-0.6779873105409024,-0.9159743932023893,2.966418007195672,1.1579295520054103,-0.603823794083462,1.2620198588742464,-0.024668128750226528,0.5624935078609958,-0.5256633147058551,-0.38678514187783275
37,1.242161081215803,0.5185170761378828,0.7456719698905422,0.7442131411598465,0.39901503337307537,0.3557452395948673,0.6486148152215744,1.001812173338628,0.9722569569977328,0.993597427560823,0.5615185350233566,1.0988658405346532,0.14807595642301594,-0.03142052305592795,0.34852008427674774,-0.5256633147058551,0.36075394102866354
38,2.3443895353144932,0.5185170761378828,-0.4082130591525554,-0.2553088838766498,-0.47933875522941277,0.9580161685239211,-1.0127938238094925,-0.3980218497606366,-0.9159743932023893,0.993597427560823,1.3070323062509237,-0.5207657631264807,1.2620198588742464,-0.17065101793488788,0.5925299370991417,-0.5256633147058551,0.36075394102866354
39,-0.06540973608144016,-1.7833933007659495,-0.0057064916715963985,0.2723596826271081,-0.47933875522941277,2.5509344795170192,-1.0127938238094925,-0.3980218497606366,-0.9159743932023893,0.993597427560823,0.4124157807778432,-0.35464970121251826,0.8442908954550349,6.715853328835163,-0.04571955373429914,0.6143822638885124,0.36075394102866354
40,-0.436544008792715,-0.6324360022312797,-0.5163624450728383,-0.3970880150693775,-0.47933875522941277,1.0597143688548398,-1.2204689691464836,-0.6779873105409024,-0.9159743932023893,0.576272308601817,-0.03489248195869703,-0.603823794083462,-0.7430791655379684,0.4984557295902902,-0.25533073173002657,0.04436118466140661,0.36075394102866354
41,-0.37630073637823463,0.13486605001482863,0.2929501581234595,0.14938713618965094,0.4012871097243183,0.5964295428859909,0.23326203243587956,0.7218467125583624,-0.0767612989940462,0.576272308601817,1.1579295520054103,0.5174596238357846,-0.40889599480259925,-0.16143754736657778,-0.21701574298383167,-0.14564812184106596,0.36075394102866354
42,1.2705509466305367,0.5185170761378828,-0.40830848508130857,-0.25543398311005516,-0.47933875522941277,-0.47684382339317943,-1.0127938238094925,-0.3980218497606366,-0.9159743932023893,-0.6757080561966606,-0.48220074469523727,-0.5622947786049713,0.008832968616612135,-0.3055134083079683,0.47340051780877596,-0.5256633147058551,0.36075394102866354
43,-0.09063960046339131,0.5185170761378828,-0.5163624450728383,-0.3970880150693775,-0.47933875522941277,0.2497754966191003,-1.2204689691464836,-0.6779873105409024,-0.9159743932023893,-0.2583829372376545,-0.3330979904497238,-0.603823794083462,-0.8266249582218107,-0.4846714791464216,-0.2370776891600513,-0.5256633147058551,0.36075394102866354
44,1.871403836193161,0.5185170761378828,0.2923404924675364,-0.07057901588141924,0.7764176214334582,-0.47684382339317943,1.2716427433442605,0.4418778921791287,1.60166740706444,-0.6757080561966606,-0.48220074469523727,0.22675651548635034,1.1227768710678425,-0.09999790695410761,0.2417370791172552,-0.5256633147058551,0.36075394102866354
45,0.346677316464395,0.5185170761378828,-0.2846894958220361,-0.32967342817871775,-0.07488537333276608,-0.38628599681916187,-0.3897658956868064,-0.3980218497606366,-0.0767612989940462,0.15894718964281088,-0.18399523620421043,-0.39617871669100885,-0.5759875801702838,-0.6229920615348324,-0.39135396437089326,-0.5256633147058551,0.36075394102866354
46,-0.5303008870347565,-1.5915656776216685,-0.4581844371763097,-0.3970880150693775,-0.3487954783784186,0.020288351878944146,-0.28592707696245456,-0.6779873105409024,-0.2865639431356819,-0.049717873797421853,-0.3330979904497238,-0.47923674764799007,-0.7709277630992492,-0.5586341633120444,-0.3206860220391887,-0.5256633147058551,-2.6294023905973214
47,1.17401664219955,0.5185170761378828,-0.5163624450728383,-0.3970880150693775,-0.47933875522941277,0.4946419199300232,-1.2204689691464836,-0.6779873105409024,-0.9159743932023893,1.8282526734002948,0.5615185350233566,-0.603823794083462,-0.07471282406723015,-0.6229920615348324,-0.39135396437089326,-0.5256633147058551,0.36075394102866354
48,-0.6516287932251595,0.5185170761378828,0.7509999175792619,0.5779423600493162,0.6955626321172373,-0.47684382339317943,1.2716427433442605,1.5617464544981277,1.60166740706444,-0.6757080561966606,-0.48220074469523727,3.0092005525452215,-0.325350202118757,0.3071863888224092,-0.3070238380945419,2.60946630160385,0.36075394102866354
49,-0.33715114055962386,0.5185170761378828,-0.24731434039370306,-0.044377676440410255,-0.47933875522941277,-0.13594518341356704,-0.8051161863607887,-0.11805302938140295,-0.9159743932023893,-0.2583829372376545,-0.18399523620421043,-0.47923674764799007,-0.13041001918979167,-0.4080428921706164,-0.25383514535460927,-0.24065277509230223,0.36075394102866354
50,1.680609882778757,0.5185170761378828,-0.038479996757831196,0.05192788340947351,-0.17558236973732827,3.706868443306741,0.3371008511602314,0.5818623023687456,-0.2865639431356819,3.7062232205980115,5.034601162388759,-0.2300626547770464,2.097477785712669,2.3435771692165224,0.0946885209856436,-0.5256633147058551,-2.6294023905973214
51,-0.23045780741526686,0.5185170761378828,1.131245736458296,1.1470118228528328,0.5747500278071684,-0.47684382339317943,0.4409396698845833,1.281777634118894,0.34284650693102553,-0.6757080561966606,-0.48220074469523727,0.14369848452936912,-0.5481389826090031,-0.11115482635386191,0.24352859127991053,-0.5256633147058551,0.36075394102866354
52,0.011023614384484749,0.5185170761378828,-0.5163624450728383,-0.3970880150693775,-0.47933875522941277,-0.3192386733100892,-1.2204689691464836,-0.6779873105409024,-0.9159743932023893,0.576272308601817,-0.03489248195869703,-0.603823794083462,-0.2696530069961955,-0.3700310891689897,-0.11219507413628597,-0.5256633147058551,0.36075394102866354
53,-0.5351489405278674,0.04961026643192796,0.5329092588543305,0.9784614557113607,-0.47933875522941277,0.4948343178078302,0.4409396698845833,1.5617464544981277,-0.9159743932023893,-0.11927289494416607,-0.3330979904497238,-0.14700462382006518,-0.40889599480259925,0.514176512100615,-0.32776900549508386,0.15836471647879657,-1.8818633076908253
54,-0.7623541193759846,-1.0160870283543335,-0.35201778999789857,-0.3970880150693775,-0.11057243644129373,-0.47684382339317943,0.4409396698845833,-0.6779873105409024,0.7624543128560972,-0.6757080561966606,-0.48220074469523727,-0.27159167025553704,-0.9658679460282145,-0.47051286040790136,-0.19115180267872106,-0.5256633147058551,0.36075394102866354
55,-0.1148210483432996,0.5185170761378828,0.16428949896172687,0.4952170169813242,-0.47933875522941277,-0.47684382339317943,-0.5974410410237976,0.16191243139886288,-0.9159743932023893,-0.6757080561966606,-0.48220074469523727,-0.35464970121251826,0.42656193203582354,-0.6229920615348324,-0.39135396437089326,-0.5256633147058551,0.36075394102866354
56,1.0326907510436145,0.5185170761378828,-0.3502842189588823,-0.17936669924219217,-0.47933875522941277,-0.14900463946467624,-0.5974410410237976,0.16191243139886288,-0.9159743932023893,1.4109275544412887,0.2633130265323298,-0.4377077321694995,-0.13041001918979167,-0.6229920615348324,-0.39135396437089326,-0.5256633147058551,0.36075394102866354
57,0.4181202756157311,0.5185170761378828,2.2497277459339595,2.9313091388707226,0.030427149900498978,-0.47684382339317943,1.0639675980072694,2.401646196437893,0.34284650693102553,-0.6757080561966606,-0.48220074469523727,1.1403948560131438,0.8442908954550349,1.453394864920895,0.23828046993371882,-0.24065277509230223,0.36075394102866354
58,1.2042903485550465,0.5185170761378828,-0.5163624450728383,-0.3970880150693775,-0.47933875522941277,-0.36670456109471516,-1.2204689691464836,-0.6779873105409024,-0.9159743932023893,0.2348222076710578,-0.03489248195869703,-0.603823794083462,-0.13041001918979167,-0.3432976787061719,0.3768788229880157,-0.5256633147058551,-0.38678514187783275
59,1.9596830524700952,0.5185170761378828,-0.39495945793683446,-0.3970880150693775,-0.20692750683431838,-0.0008337278681013161,-0.18208825823810273,-0.6779873105409024,-0.0767612989940462,0.993597427560823,0.11421027228681638,-0.35464970121251826,0.42656193203582354,0.14871804067962902,0.518413626188141,-0.5256633147058551,0.36075394102866354
60,0.16650716282606326,-0.6324360022312797,-0.4564561675777797,-0.3185534963204646,-0.47933875522941277,-0.47684382339317943,-0.8051161863607887,-0.11805302938140295,-0.9159743932023893,-0.6757080561966606,-0.48220074469523727,-0.5207657631264807,0.5658049198422274,0.6602997639000266,-0.12821832345831152,-0.5256633147058551,0.36075394102866354
61,0.00611880841443266,0.5185170761378828,-0.48126690905360925,-0.3510792970058551,-0.47933875522941277,-0.47684382339317943,-1.0127938238094925,-0.3980218497606366,-0.9159743932023893,-0.6757080561966606,-0.48220074469523727,-0.5622947786049713,-0.7987763606605299,-0.49937418542718015,0.010578050379719848,-0.5256633147058551,0.36075394102866354
62,-0.3640512615157291,0.13486605001482863,-0.5163624450728383,-0.3970880150693775,-0.47933875522941277,1.3964499053572963,-1.2204689691464836,-0.6779873105409024,-0.9159743932023893,2.055887743327954,0.5615185350233566,-0.603823794083462,-0.08863712284787052,0.975652866451508,-0.2753444100011532,-0.21474179327102763,-0.38678514187783275
63,-0.7621101345719438,-3.3179974052581658,-0.0710414442246144,0.18670840748891313,-0.47933875522941277,-0.47684382339317943,-1.0127938238094925,-0.3980218497606366,-0.9159743932023893,-0.6757080561966606,-0.48220074469523727,-0.5622947786049713,-0.7987763606605299,-0.6229920615348324,-0.39135396437089326,-0.5256633147058551,0.36075394102866354
64,0.18871743082593387,0.5185170761378828,0.48435866688090157,-0.3970880150693775,1.7661388383099583,0.3107668715456757,1.2716427433442605,-0.6779873105409024,1.60166740706444,-0.2583829372376545,0.11421027228681638,1.9294461501044657,-0.729154866757328,0.7255156182257896,1.1770717561960264,-0.24065277509230223,0.36075394102866354
65,0.10645631754606451,0.5185170761378828,-0.29776814950170954,-0.17106845009297075,-0.3757035239622485,-0.47684382339317943,0.23326203243587956,0.4418778921791287,-0.49636658727731753,-0.6757080561966606,-0.48220074469523727,-0.14700462382006518,-0.7430791655379684,-0.338722418873355,0.03971410490950078,-0.5256633147058551,0.36075394102866354
66,-0.3639200633614178,-0.009003612302005025,-0.5163624450728383,-0.3970880150693775,-0.47933875522941277,-0.03132283617163261,-1.2204689691464836,-0.6779873105409024,-0.9159743932023893,-0.049717873797421853,-0.3330979904497238,-0.603823794083462,-0.8266249582218107,-0.569580865491567,-0.3052212902913582,-0.5256633147058551,-2.6294023905973214
67,0.01629378913515396,0.5185170761378828,-0.5163624450728383,-0.3970880150693775,-0.47933875522941277,-0.289052805664578,-1.2204689691464836,-0.6779873105409024,-0.9159743932023893,1.4109275544412887,0.4124157807778432,-0.603823794083462,-0.5481389826090031,-0.4255367917120511,-0.22194086961010354,-0.5256633147058551,0.36075394102866354
68,1.2139065035268146,0.5185170761378828,-0.37666948825913954,-0.2646218268079368,-0.39261919187569055,-0.47684382339317943,0.4409396698845833,-0.3980218497606366,0.5526491510726612,-0.6757080561966606,-0.48220074469523727,-0.27159167025553704,0.42656193203582354,1.8914739836086725,0.08949951115235012,-0.24065277509230223,0.36075394102866354
69,0.07737467215299658,0.5185170761378828,0.20658969260182183,0.5506707271669503,-0.47933875522941277,-0.47684382339317943,-0.3897658956868064,0.4418778921791287,-0.9159743932023893,-0.6757080561966606,-0.48220074469523727,-0.4377077321694995,-0.7709277630992492,-0.029255210913576482,0.05200440275787807,-0.5256633147058551,0.36075394102866354
70,1.9565973527593596,0.5185170761378828,-0.29417907429249235,-0.3970880150693775,0.01920951639671851,-0.17012727683413265,1.0639675980072694,-0.6779873105409024,1.1820596011393685,0.993597427560823,0.11421027228681638,-0.14700462382006518,0.4961834259390254,-0.15196548027454337,0.655647746610357,-0.5256633147058551,0.36075394102866354
71,0.7177898019392093,0.13486605001482863,1.8816222257685262,0.7594474478056532,2.921852481391923,12.910255737183295,0.4409396698845833,1.001812173338628,0.5526491510726612,3.4975581571577785,3.543573619933625,0.7666337167067283,0.7050479076486311,9.700091034579298,0.14011138542949653,1.0289442924682821,0.36075394102866354
72,-0.4402321632926293,0.5185170761378828,-0.5163624450728383,-0.3970880150693775,-0.47933875522941277,0.24622613826231937,-1.2204689691464836,-0.6779873105409024,-0.9159743932023893,-0.049717873797421853,-0.03489248195869703,-0.603823794083462,0.7050479076486311,-0.2900896016583325,-0.3236704981288786,0.3293717242749595,-2.6294023905973214
73,0.1317122646034677,0.5185170761378828,-0.1378926087567109,-0.0474495576162527,-0.22855386707808614,-0.47684382339317943,0.02558688709888842,-0.34202741376499635,0.0910823269043426,-0.6757080561966606,-0.48220074469523727,-0.27159167025553704,-0.617760476512205,-0.29792919185693667,-0.09237932351302296,-0.5256633147058551,-1.134324224784329
74,-0.5015849085582144,0.13486605001482863,-0.09652016720171633,-0.038025415366383146,-0.15185047277015737,-0.47684382339317943,-0.5408028181340204,-0.37256952798089393,-0.4582217963614748,-0.6757080561966606,-0.48220074469523727,-0.3131206857340276,0.42656193203582354,-0.14576330168538326,-0.3070946410397188,-0.5256633147058551,-0.38678514187783275
75,2.141506055216401,0.5185170761378828,-0.21849040846975312,-0.2236865776547424,-0.10775315845572003,-0.47684382339317943,0.8562899605585655,-0.11805302938140295,0.9722569569977328,-0.6757080561966606,-0.48220074469523727,-0.02241757738459334,0.42656193203582354,0.10465367941511863,0.646308430023983,-0.5256633147058551,0.36075394102866354
76,0.09136521458848466,0.5185170761378828,-0.19503683575841332,0.024155853593486234,-0.47933875522941277,-0.47684382339317943,1.2716427433442605,2.6816116572181588,-0.9159743932023893,-0.6757080561966606,-0.48220074469523727,0.1021694690508785,1.8189918100998614,0.4592817461209793,-0.09194758738302164,-0.5256633147058551,0.36075394102866354
77,-0.47853014207296296,0.5185170761378828,-0.3467163495116102,-0.3970880150693775,-0.09867674873845118,-0.47684382339317943,0.6486148152215744,-0.6779873105409024,0.7624543128560972,-0.6757080561966606,-0.48220074469523727,-0.27159167025553704,-0.8266249582218107,-0.09686468843875906,-0.30004886536421593,-0.5256633147058551,0.36075394102866354
78,-0.1675426414825462,0.5185170761378828,-0.5163624450728383,-0.3970880150693775,-0.47933875522941277,-0.45804758279880625,-1.2204689691464836,-0.6779873105409024,-0.9159743932023893,-0.2583829372376545,-0.3330979904497238,-0.603823794083462,-0.9101707509056529,-0.6122865245870569,3.565810441725251,-0.5256633147058551,0.36075394102866354
79,2.5053147169143286,0.5185170761378828,-0.3103166591327542,-0.12697097031758556,-0.47933875522941277,1.789905784191882,0.23326203243587956,1.281777634118894,-0.9159743932023893,1.4109275544412887,0.5615185350233566,-0.3131206857340276,0.7050479076486311,-0.02897484840179111,0.8104839580371378,-0.5256633147058551,0.36075394102866354
80,-0.7570476742341261,0.13486605001482863,-0.38655667476606737,-0.36914223631810505,-0.23590540207844285,-0.47684382339317943,0.4409396698845833,-0.11805302938140295,0.5526491510726612,-0.6757080561966606,-0.48220074469523727,-0.06394659286308396,0.14807595642301594,-0.4921642856141972,-0.33301278306107357,0.0961797281637999,0.36075394102866354
81,-0.7251867438912973,-2.550695353012057,-0.5163624450728383,-0.3970880150693775,-0.47933875522941277,0.9872460506621519,-1.2204689691464836,-0.6779873105409024,-0.9159743932023893,0.15894718964281088,0.2633130265323298,-0.603823794083462,1.40126284668065,-0.5803694271349321,-0.31228826589943587,-0.5256633147058551,0.36075394102866354
